,Observations,Annotations,latitude,longitude,ligne,colonne
139,ign-FNF-2009/observation_irc_2009/915_6825_4_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_4_2_0M50_pfnf_nch.tif,915,6825,4,2
140,ign-FNF-2009/observation_irc_2009/890_6940_4_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/890_6940_4_4_0M50_pfnf_nch.tif,890,6940,4,4
141,ign-FNF-2009/observation_irc_2009/975_6835_1_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6835_1_7_0M50_pfnf_nch.tif,975,6835,1,7
142,ign-FNF-2009/observation_irc_2009/980_6825_1_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/980_6825_1_7_0M50_pfnf_nch.tif,980,6825,1,7
143,ign-FNF-2009/observation_irc_2009/910_6935_4_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/910_6935_4_2_0M50_pfnf_nch.tif,910,6935,4,2
144,ign-FNF-2009/observation_irc_2009/975_6825_9_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6825_9_9_0M50_pfnf_nch.tif,975,6825,9,9
145,ign-FNF-2009/observation_irc_2009/945_6925_8_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6925_8_7_0M50_pfnf_nch.tif,945,6925,8,7
146,ign-FNF-2009/observation_irc_2009/890_6940_7_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/890_6940_7_5_0M50_pfnf_nch.tif,890,6940,7,5
147,ign-FNF-2009/observation_irc_2009/970_6845_3_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/970_6845_3_8_0M50_pfnf_nch.tif,970,6845,3,8
148,ign-FNF-2009/observation_irc_2009/890_6940_8_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/890_6940_8_8_0M50_pfnf_nch.tif,890,6940,8,8
149,ign-FNF-2009/observation_irc_2009/995_6850_7_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6850_7_2_0M50_pfnf_nch.tif,995,6850,7,2
150,ign-FNF-2009/observation_irc_2009/945_6845_3_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6845_3_2_0M50_pfnf_nch.tif,945,6845,3,2
151,ign-FNF-2009/observation_irc_2009/995_6850_2_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6850_2_5_0M50_pfnf_nch.tif,995,6850,2,5
152,ign-FNF-2009/observation_irc_2009/995_6895_6_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6895_6_8_0M50_pfnf_nch.tif,995,6895,6,8
153,ign-FNF-2009/observation_irc_2009/915_6890_1_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6890_1_4_0M50_pfnf_nch.tif,915,6890,1,4
154,ign-FNF-2009/observation_irc_2009/970_6845_5_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/970_6845_5_7_0M50_pfnf_nch.tif,970,6845,5,7
155,ign-FNF-2009/observation_irc_2009/975_6835_5_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6835_5_6_0M50_pfnf_nch.tif,975,6835,5,6
156,ign-FNF-2009/observation_irc_2009/920_6860_6_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/920_6860_6_4_0M50_pfnf_nch.tif,920,6860,6,4
157,ign-FNF-2009/observation_irc_2009/975_6835_5_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6835_5_5_0M50_pfnf_nch.tif,975,6835,5,5
158,ign-FNF-2009/observation_irc_2009/975_6835_6_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6835_6_3_0M50_pfnf_nch.tif,975,6835,6,3
159,ign-FNF-2009/observation_irc_2009/915_6890_1_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6890_1_2_0M50_pfnf_nch.tif,915,6890,1,2
160,ign-FNF-2009/observation_irc_2009/945_6845_4_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6845_4_4_0M50_pfnf_nch.tif,945,6845,4,4
161,ign-FNF-2009/observation_irc_2009/995_6850_6_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6850_6_3_0M50_pfnf_nch.tif,995,6850,6,3
162,ign-FNF-2009/observation_irc_2009/970_6845_5_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/970_6845_5_5_0M50_pfnf_nch.tif,970,6845,5,5
163,ign-FNF-2009/observation_irc_2009/915_6825_7_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_7_3_0M50_pfnf_nch.tif,915,6825,7,3
164,ign-FNF-2009/observation_irc_2009/970_6845_4_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/970_6845_4_5_0M50_pfnf_nch.tif,970,6845,4,5
165,ign-FNF-2009/observation_irc_2009/920_6860_4_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/920_6860_4_6_0M50_pfnf_nch.tif,920,6860,4,6
166,ign-FNF-2009/observation_irc_2009/1015_6895_5_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/1015_6895_5_4_0M50_pfnf_nch.tif,1015,6895,5,4
167,ign-FNF-2009/observation_irc_2009/920_6860_6_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/920_6860_6_9_0M50_pfnf_nch.tif,920,6860,6,9
168,ign-FNF-2009/observation_irc_2009/995_6850_1_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6850_1_5_0M50_pfnf_nch.tif,995,6850,1,5
169,ign-FNF-2009/observation_irc_2009/995_6895_9_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6895_9_4_0M50_pfnf_nch.tif,995,6895,9,4
170,ign-FNF-2009/observation_irc_2009/1015_6895_6_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/1015_6895_6_2_0M50_pfnf_nch.tif,1015,6895,6,2
171,ign-FNF-2009/observation_irc_2009/980_6825_3_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/980_6825_3_9_0M50_pfnf_nch.tif,980,6825,3,9
172,ign-FNF-2009/observation_irc_2009/995_6895_4_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6895_4_9_0M50_pfnf_nch.tif,995,6895,4,9
173,ign-FNF-2009/observation_irc_2009/915_6890_2_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6890_2_2_0M50_pfnf_nch.tif,915,6890,2,2
174,ign-FNF-2009/observation_irc_2009/970_6845_7_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/970_6845_7_4_0M50_pfnf_nch.tif,970,6845,7,4
175,ign-FNF-2009/observation_irc_2009/910_6935_3_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/910_6935_3_7_0M50_pfnf_nch.tif,910,6935,3,7
176,ign-FNF-2009/observation_irc_2009/945_6845_5_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6845_5_3_0M50_pfnf_nch.tif,945,6845,5,3
177,ign-FNF-2009/observation_irc_2009/1015_6895_1_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/1015_6895_1_2_0M50_pfnf_nch.tif,1015,6895,1,2
178,ign-FNF-2009/observation_irc_2009/915_6890_4_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6890_4_7_0M50_pfnf_nch.tif,915,6890,4,7
179,ign-FNF-2009/observation_irc_2009/925_6860_3_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/925_6860_3_7_0M50_pfnf_nch.tif,925,6860,3,7
180,ign-FNF-2009/observation_irc_2009/945_6925_1_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6925_1_2_0M50_pfnf_nch.tif,945,6925,1,2
181,ign-FNF-2009/observation_irc_2009/940_6925_9_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6925_9_8_0M50_pfnf_nch.tif,940,6925,9,8
182,ign-FNF-2009/observation_irc_2009/910_6935_6_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/910_6935_6_8_0M50_pfnf_nch.tif,910,6935,6,8
183,ign-FNF-2009/observation_irc_2009/890_6940_6_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/890_6940_6_6_0M50_pfnf_nch.tif,890,6940,6,6
184,ign-FNF-2009/observation_irc_2009/945_6925_2_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6925_2_5_0M50_pfnf_nch.tif,945,6925,2,5
185,ign-FNF-2009/observation_irc_2009/910_6935_4_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/910_6935_4_6_0M50_pfnf_nch.tif,910,6935,4,6
186,ign-FNF-2009/observation_irc_2009/975_6850_2_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6850_2_9_0M50_pfnf_nch.tif,975,6850,2,9
187,ign-FNF-2009/observation_irc_2009/920_6860_5_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/920_6860_5_8_0M50_pfnf_nch.tif,920,6860,5,8
188,ign-FNF-2009/observation_irc_2009/975_6825_1_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6825_1_8_0M50_pfnf_nch.tif,975,6825,1,8
189,ign-FNF-2009/observation_irc_2009/975_6825_6_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6825_6_3_0M50_pfnf_nch.tif,975,6825,6,3
190,ign-FNF-2009/observation_irc_2009/925_6860_7_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/925_6860_7_4_0M50_pfnf_nch.tif,925,6860,7,4
191,ign-FNF-2009/observation_irc_2009/940_6925_3_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6925_3_2_0M50_pfnf_nch.tif,940,6925,3,2
192,ign-FNF-2009/observation_irc_2009/915_6825_4_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_4_8_0M50_pfnf_nch.tif,915,6825,4,8
193,ign-FNF-2009/observation_irc_2009/940_6905_7_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6905_7_1_0M50_pfnf_nch.tif,940,6905,7,1
194,ign-FNF-2009/observation_irc_2009/945_6845_1_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6845_1_4_0M50_pfnf_nch.tif,945,6845,1,4
195,ign-FNF-2009/observation_irc_2009/940_6905_3_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6905_3_6_0M50_pfnf_nch.tif,940,6905,3,6
196,ign-FNF-2009/observation_irc_2009/995_6850_8_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6850_8_2_0M50_pfnf_nch.tif,995,6850,8,2
197,ign-FNF-2009/observation_irc_2009/955_6915_6_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/955_6915_6_1_0M50_pfnf_nch.tif,955,6915,6,1
198,ign-FNF-2009/observation_irc_2009/995_6895_8_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6895_8_4_0M50_pfnf_nch.tif,995,6895,8,4
199,ign-FNF-2009/observation_irc_2009/915_6915_5_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6915_5_6_0M50_pfnf_nch.tif,915,6915,5,6
200,ign-FNF-2009/observation_irc_2009/915_6825_9_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_9_4_0M50_pfnf_nch.tif,915,6825,9,4
201,ign-FNF-2009/observation_irc_2009/915_6915_7_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6915_7_8_0M50_pfnf_nch.tif,915,6915,7,8
202,ign-FNF-2009/observation_irc_2009/975_6835_7_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6835_7_6_0M50_pfnf_nch.tif,975,6835,7,6
203,ign-FNF-2009/observation_irc_2009/920_6860_8_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/920_6860_8_5_0M50_pfnf_nch.tif,920,6860,8,5
204,ign-FNF-2009/observation_irc_2009/970_6845_5_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/970_6845_5_9_0M50_pfnf_nch.tif,970,6845,5,9
205,ign-FNF-2009/observation_irc_2009/975_6835_9_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6835_9_2_0M50_pfnf_nch.tif,975,6835,9,2
206,ign-FNF-2009/observation_irc_2009/920_6860_1_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/920_6860_1_4_0M50_pfnf_nch.tif,920,6860,1,4
207,ign-FNF-2009/observation_irc_2009/975_6850_1_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6850_1_3_0M50_pfnf_nch.tif,975,6850,1,3
208,ign-FNF-2009/observation_irc_2009/1015_6895_5_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/1015_6895_5_8_0M50_pfnf_nch.tif,1015,6895,5,8
209,ign-FNF-2009/observation_irc_2009/945_6845_2_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6845_2_1_0M50_pfnf_nch.tif,945,6845,2,1
210,ign-FNF-2009/observation_irc_2009/945_6845_1_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6845_1_8_0M50_pfnf_nch.tif,945,6845,1,8
211,ign-FNF-2009/observation_irc_2009/910_6935_3_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/910_6935_3_5_0M50_pfnf_nch.tif,910,6935,3,5
212,ign-FNF-2009/observation_irc_2009/915_6915_2_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6915_2_8_0M50_pfnf_nch.tif,915,6915,2,8
213,ign-FNF-2009/observation_irc_2009/975_6835_6_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6835_6_5_0M50_pfnf_nch.tif,975,6835,6,5
214,ign-FNF-2009/observation_irc_2009/945_6925_8_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6925_8_8_0M50_pfnf_nch.tif,945,6925,8,8
215,ign-FNF-2009/observation_irc_2009/940_6905_1_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6905_1_8_0M50_pfnf_nch.tif,940,6905,1,8
216,ign-FNF-2009/observation_irc_2009/940_6905_3_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6905_3_5_0M50_pfnf_nch.tif,940,6905,3,5
217,ign-FNF-2009/observation_irc_2009/980_6825_7_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/980_6825_7_2_0M50_pfnf_nch.tif,980,6825,7,2
218,ign-FNF-2009/observation_irc_2009/955_6915_4_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/955_6915_4_6_0M50_pfnf_nch.tif,955,6915,4,6
219,ign-FNF-2009/observation_irc_2009/970_6845_8_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/970_6845_8_6_0M50_pfnf_nch.tif,970,6845,8,6
220,ign-FNF-2009/observation_irc_2009/970_6845_8_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/970_6845_8_3_0M50_pfnf_nch.tif,970,6845,8,3
221,ign-FNF-2009/observation_irc_2009/995_6850_5_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6850_5_6_0M50_pfnf_nch.tif,995,6850,5,6
222,ign-FNF-2009/observation_irc_2009/940_6925_5_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6925_5_7_0M50_pfnf_nch.tif,940,6925,5,7
223,ign-FNF-2009/observation_irc_2009/995_6850_2_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6850_2_8_0M50_pfnf_nch.tif,995,6850,2,8
224,ign-FNF-2009/observation_irc_2009/975_6825_6_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6825_6_7_0M50_pfnf_nch.tif,975,6825,6,7
225,ign-FNF-2009/observation_irc_2009/970_6845_4_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/970_6845_4_8_0M50_pfnf_nch.tif,970,6845,4,8
226,ign-FNF-2009/observation_irc_2009/970_6845_1_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/970_6845_1_4_0M50_pfnf_nch.tif,970,6845,1,4
227,ign-FNF-2009/observation_irc_2009/915_6915_1_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6915_1_5_0M50_pfnf_nch.tif,915,6915,1,5
228,ign-FNF-2009/observation_irc_2009/940_6925_1_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6925_1_1_0M50_pfnf_nch.tif,940,6925,1,1
229,ign-FNF-2009/observation_irc_2009/980_6825_3_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/980_6825_3_1_0M50_pfnf_nch.tif,980,6825,3,1
230,ign-FNF-2009/observation_irc_2009/915_6825_5_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_5_3_0M50_pfnf_nch.tif,915,6825,5,3
231,ign-FNF-2009/observation_irc_2009/945_6925_1_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6925_1_6_0M50_pfnf_nch.tif,945,6925,1,6
232,ign-FNF-2009/observation_irc_2009/970_6845_5_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/970_6845_5_1_0M50_pfnf_nch.tif,970,6845,5,1
233,ign-FNF-2009/observation_irc_2009/925_6860_3_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/925_6860_3_6_0M50_pfnf_nch.tif,925,6860,3,6
234,ign-FNF-2009/observation_irc_2009/980_6825_6_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/980_6825_6_6_0M50_pfnf_nch.tif,980,6825,6,6
235,ign-FNF-2009/observation_irc_2009/980_6825_5_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/980_6825_5_9_0M50_pfnf_nch.tif,980,6825,5,9
236,ign-FNF-2009/observation_irc_2009/945_6925_8_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6925_8_5_0M50_pfnf_nch.tif,945,6925,8,5
237,ign-FNF-2009/observation_irc_2009/890_6940_6_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/890_6940_6_3_0M50_pfnf_nch.tif,890,6940,6,3
238,ign-FNF-2009/observation_irc_2009/915_6915_8_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6915_8_1_0M50_pfnf_nch.tif,915,6915,8,1
239,ign-FNF-2009/observation_irc_2009/970_6845_5_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/970_6845_5_3_0M50_pfnf_nch.tif,970,6845,5,3
240,ign-FNF-2009/observation_irc_2009/920_6860_6_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/920_6860_6_6_0M50_pfnf_nch.tif,920,6860,6,6
241,ign-FNF-2009/observation_irc_2009/940_6905_9_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6905_9_4_0M50_pfnf_nch.tif,940,6905,9,4
242,ign-FNF-2009/observation_irc_2009/925_6860_2_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/925_6860_2_4_0M50_pfnf_nch.tif,925,6860,2,4
243,ign-FNF-2009/observation_irc_2009/915_6890_6_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6890_6_5_0M50_pfnf_nch.tif,915,6890,6,5
244,ign-FNF-2009/observation_irc_2009/945_6845_3_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6845_3_6_0M50_pfnf_nch.tif,945,6845,3,6
245,ign-FNF-2009/observation_irc_2009/890_6940_2_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/890_6940_2_4_0M50_pfnf_nch.tif,890,6940,2,4
246,ign-FNF-2009/observation_irc_2009/915_6915_5_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6915_5_5_0M50_pfnf_nch.tif,915,6915,5,5
247,ign-FNF-2009/observation_irc_2009/910_6935_5_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/910_6935_5_6_0M50_pfnf_nch.tif,910,6935,5,6
248,ign-FNF-2009/observation_irc_2009/955_6915_2_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/955_6915_2_8_0M50_pfnf_nch.tif,955,6915,2,8
249,ign-FNF-2009/observation_irc_2009/995_6850_5_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6850_5_8_0M50_pfnf_nch.tif,995,6850,5,8
250,ign-FNF-2009/observation_irc_2009/915_6825_4_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_4_1_0M50_pfnf_nch.tif,915,6825,4,1
251,ign-FNF-2009/observation_irc_2009/980_6825_8_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/980_6825_8_5_0M50_pfnf_nch.tif,980,6825,8,5
252,ign-FNF-2009/observation_irc_2009/970_6845_3_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/970_6845_3_5_0M50_pfnf_nch.tif,970,6845,3,5
253,ign-FNF-2009/observation_irc_2009/940_6925_7_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6925_7_7_0M50_pfnf_nch.tif,940,6925,7,7
254,ign-FNF-2009/observation_irc_2009/915_6915_6_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6915_6_4_0M50_pfnf_nch.tif,915,6915,6,4
255,ign-FNF-2009/observation_irc_2009/920_6860_5_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/920_6860_5_7_0M50_pfnf_nch.tif,920,6860,5,7
256,ign-FNF-2009/observation_irc_2009/1015_6895_1_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/1015_6895_1_7_0M50_pfnf_nch.tif,1015,6895,1,7
257,ign-FNF-2009/observation_irc_2009/940_6905_7_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6905_7_2_0M50_pfnf_nch.tif,940,6905,7,2
258,ign-FNF-2009/observation_irc_2009/980_6825_8_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/980_6825_8_3_0M50_pfnf_nch.tif,980,6825,8,3
259,ign-FNF-2009/observation_irc_2009/1015_6895_3_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/1015_6895_3_7_0M50_pfnf_nch.tif,1015,6895,3,7
260,ign-FNF-2009/observation_irc_2009/915_6825_2_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_2_3_0M50_pfnf_nch.tif,915,6825,2,3
261,ign-FNF-2009/observation_irc_2009/1015_6895_9_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/1015_6895_9_8_0M50_pfnf_nch.tif,1015,6895,9,8
262,ign-FNF-2009/observation_irc_2009/955_6915_7_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/955_6915_7_3_0M50_pfnf_nch.tif,955,6915,7,3
263,ign-FNF-2009/observation_irc_2009/980_6825_4_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/980_6825_4_4_0M50_pfnf_nch.tif,980,6825,4,4
264,ign-FNF-2009/observation_irc_2009/955_6915_8_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/955_6915_8_7_0M50_pfnf_nch.tif,955,6915,8,7
265,ign-FNF-2009/observation_irc_2009/975_6850_6_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6850_6_9_0M50_pfnf_nch.tif,975,6850,6,9
266,ign-FNF-2009/observation_irc_2009/945_6925_7_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6925_7_8_0M50_pfnf_nch.tif,945,6925,7,8
267,ign-FNF-2009/observation_irc_2009/915_6915_2_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6915_2_6_0M50_pfnf_nch.tif,915,6915,2,6
268,ign-FNF-2009/observation_irc_2009/920_6860_7_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/920_6860_7_1_0M50_pfnf_nch.tif,920,6860,7,1
269,ign-FNF-2009/observation_irc_2009/955_6915_3_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/955_6915_3_8_0M50_pfnf_nch.tif,955,6915,3,8
270,ign-FNF-2009/observation_irc_2009/955_6915_1_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/955_6915_1_2_0M50_pfnf_nch.tif,955,6915,1,2
271,ign-FNF-2009/observation_irc_2009/940_6905_1_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6905_1_6_0M50_pfnf_nch.tif,940,6905,1,6
272,ign-FNF-2009/observation_irc_2009/915_6825_8_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_8_3_0M50_pfnf_nch.tif,915,6825,8,3
273,ign-FNF-2009/observation_irc_2009/1015_6895_2_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/1015_6895_2_2_0M50_pfnf_nch.tif,1015,6895,2,2
274,ign-FNF-2009/observation_irc_2009/915_6825_2_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_2_8_0M50_pfnf_nch.tif,915,6825,2,8
275,ign-FNF-2009/observation_irc_2009/995_6895_5_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6895_5_8_0M50_pfnf_nch.tif,995,6895,5,8
276,ign-FNF-2009/observation_irc_2009/955_6915_1_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/955_6915_1_7_0M50_pfnf_nch.tif,955,6915,1,7
277,ign-FNF-2009/observation_irc_2009/1015_6895_6_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/1015_6895_6_8_0M50_pfnf_nch.tif,1015,6895,6,8
