Observations,Annotations,latitude,longitude,ligne,colonne,coord
ign-FNF-2009/train/observations/1015_6895_7_8_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_7_8_0M50_pfnf_nch.tif,1015,6895,7,8,1015_6895
ign-FNF-2009/train/observations/980_6825_4_3_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_4_3_0M50_pfnf_nch.tif,980,6825,4,3,980_6825
ign-FNF-2009/train/observations/915_6825_5_7_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_5_7_0M50_pfnf_nch.tif,915,6825,5,7,915_6825
ign-FNF-2009/train/observations/975_6835_9_2_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_9_2_0M50_pfnf_nch.tif,975,6835,9,2,975_6835
ign-FNF-2009/train/observations/920_6860_2_3_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_2_3_0M50_pfnf_nch.tif,920,6860,2,3,920_6860
ign-FNF-2009/train/observations/945_6925_1_4_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_1_4_0M50_pfnf_nch.tif,945,6925,1,4,945_6925
ign-FNF-2009/train/observations/920_6860_2_6_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_2_6_0M50_pfnf_nch.tif,920,6860,2,6,920_6860
ign-FNF-2009/train/observations/945_6925_2_4_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_2_4_0M50_pfnf_nch.tif,945,6925,2,4,945_6925
ign-FNF-2009/train/observations/980_6825_4_7_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_4_7_0M50_pfnf_nch.tif,980,6825,4,7,980_6825
ign-FNF-2009/train/observations/1015_6895_3_7_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_3_7_0M50_pfnf_nch.tif,1015,6895,3,7,1015_6895
ign-FNF-2009/train/observations/945_6845_5_8_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_5_8_0M50_pfnf_nch.tif,945,6845,5,8,945_6845
ign-FNF-2009/train/observations/925_6860_8_4_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_8_4_0M50_pfnf_nch.tif,925,6860,8,4,925_6860
ign-FNF-2009/train/observations/980_6825_8_1_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_8_1_0M50_pfnf_nch.tif,980,6825,8,1,980_6825
ign-FNF-2009/train/observations/940_6905_5_3_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_5_3_0M50_pfnf_nch.tif,940,6905,5,3,940_6905
ign-FNF-2009/train/observations/940_6925_9_2_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_9_2_0M50_pfnf_nch.tif,940,6925,9,2,940_6925
ign-FNF-2009/train/observations/995_6895_7_1_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_7_1_0M50_pfnf_nch.tif,995,6895,7,1,995_6895
ign-FNF-2009/train/observations/915_6825_3_9_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_3_9_0M50_pfnf_nch.tif,915,6825,3,9,915_6825
ign-FNF-2009/train/observations/995_6895_9_9_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_9_9_0M50_pfnf_nch.tif,995,6895,9,9,995_6895
ign-FNF-2009/train/observations/920_6860_7_2_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_7_2_0M50_pfnf_nch.tif,920,6860,7,2,920_6860
ign-FNF-2009/train/observations/940_6925_9_9_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_9_9_0M50_pfnf_nch.tif,940,6925,9,9,940_6925
ign-FNF-2009/train/observations/940_6905_1_6_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_1_6_0M50_pfnf_nch.tif,940,6905,1,6,940_6905
ign-FNF-2009/train/observations/890_6940_5_5_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_5_5_0M50_pfnf_nch.tif,890,6940,5,5,890_6940
ign-FNF-2009/train/observations/945_6925_2_2_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_2_2_0M50_pfnf_nch.tif,945,6925,2,2,945_6925
ign-FNF-2009/train/observations/945_6925_9_2_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_9_2_0M50_pfnf_nch.tif,945,6925,9,2,945_6925
ign-FNF-2009/train/observations/940_6905_9_1_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_9_1_0M50_pfnf_nch.tif,940,6905,9,1,940_6905
ign-FNF-2009/train/observations/915_6825_8_6_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_8_6_0M50_pfnf_nch.tif,915,6825,8,6,915_6825
ign-FNF-2009/train/observations/915_6825_1_3_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_1_3_0M50_pfnf_nch.tif,915,6825,1,3,915_6825
ign-FNF-2009/train/observations/975_6835_5_3_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_5_3_0M50_pfnf_nch.tif,975,6835,5,3,975_6835
ign-FNF-2009/train/observations/915_6890_5_9_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_5_9_0M50_pfnf_nch.tif,915,6890,5,9,915_6890
ign-FNF-2009/train/observations/1015_6895_9_5_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_9_5_0M50_pfnf_nch.tif,1015,6895,9,5,1015_6895
ign-FNF-2009/train/observations/975_6835_7_2_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_7_2_0M50_pfnf_nch.tif,975,6835,7,2,975_6835
ign-FNF-2009/train/observations/920_6860_4_7_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_4_7_0M50_pfnf_nch.tif,920,6860,4,7,920_6860
ign-FNF-2009/train/observations/1015_6895_1_7_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_1_7_0M50_pfnf_nch.tif,1015,6895,1,7,1015_6895
ign-FNF-2009/train/observations/940_6905_9_3_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_9_3_0M50_pfnf_nch.tif,940,6905,9,3,940_6905
ign-FNF-2009/train/observations/980_6825_4_2_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_4_2_0M50_pfnf_nch.tif,980,6825,4,2,980_6825
ign-FNF-2009/train/observations/940_6925_6_5_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_6_5_0M50_pfnf_nch.tif,940,6925,6,5,940_6925
ign-FNF-2009/train/observations/955_6915_1_9_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_1_9_0M50_pfnf_nch.tif,955,6915,1,9,955_6915
ign-FNF-2009/train/observations/975_6835_7_7_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_7_7_0M50_pfnf_nch.tif,975,6835,7,7,975_6835
ign-FNF-2009/train/observations/975_6825_8_8_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_8_8_0M50_pfnf_nch.tif,975,6825,8,8,975_6825
ign-FNF-2009/train/observations/975_6835_1_2_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_1_2_0M50_pfnf_nch.tif,975,6835,1,2,975_6835
ign-FNF-2009/train/observations/980_6825_2_5_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_2_5_0M50_pfnf_nch.tif,980,6825,2,5,980_6825
ign-FNF-2009/train/observations/995_6895_4_6_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_4_6_0M50_pfnf_nch.tif,995,6895,4,6,995_6895
ign-FNF-2009/train/observations/915_6890_8_2_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_8_2_0M50_pfnf_nch.tif,915,6890,8,2,915_6890
ign-FNF-2009/train/observations/975_6825_4_7_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_4_7_0M50_pfnf_nch.tif,975,6825,4,7,975_6825
ign-FNF-2009/train/observations/890_6940_8_2_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_8_2_0M50_pfnf_nch.tif,890,6940,8,2,890_6940
ign-FNF-2009/train/observations/980_6825_1_9_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_1_9_0M50_pfnf_nch.tif,980,6825,1,9,980_6825
ign-FNF-2009/train/observations/945_6845_8_9_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_8_9_0M50_pfnf_nch.tif,945,6845,8,9,945_6845
ign-FNF-2009/train/observations/940_6905_4_4_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_4_4_0M50_pfnf_nch.tif,940,6905,4,4,940_6905
ign-FNF-2009/train/observations/975_6835_9_8_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_9_8_0M50_pfnf_nch.tif,975,6835,9,8,975_6835
ign-FNF-2009/train/observations/940_6905_3_3_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_3_3_0M50_pfnf_nch.tif,940,6905,3,3,940_6905
ign-FNF-2009/train/observations/890_6940_7_9_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_7_9_0M50_pfnf_nch.tif,890,6940,7,9,890_6940
ign-FNF-2009/train/observations/955_6915_4_4_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_4_4_0M50_pfnf_nch.tif,955,6915,4,4,955_6915
ign-FNF-2009/train/observations/975_6835_5_6_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_5_6_0M50_pfnf_nch.tif,975,6835,5,6,975_6835
ign-FNF-2009/train/observations/925_6860_5_8_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_5_8_0M50_pfnf_nch.tif,925,6860,5,8,925_6860
ign-FNF-2009/train/observations/1015_6895_5_7_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_5_7_0M50_pfnf_nch.tif,1015,6895,5,7,1015_6895
ign-FNF-2009/train/observations/975_6835_8_1_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_8_1_0M50_pfnf_nch.tif,975,6835,8,1,975_6835
ign-FNF-2009/train/observations/945_6845_2_5_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_2_5_0M50_pfnf_nch.tif,945,6845,2,5,945_6845
ign-FNF-2009/train/observations/925_6860_4_4_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_4_4_0M50_pfnf_nch.tif,925,6860,4,4,925_6860
ign-FNF-2009/train/observations/980_6825_8_3_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_8_3_0M50_pfnf_nch.tif,980,6825,8,3,980_6825
ign-FNF-2009/train/observations/890_6940_2_4_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_2_4_0M50_pfnf_nch.tif,890,6940,2,4,890_6940
ign-FNF-2009/train/observations/975_6825_8_9_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_8_9_0M50_pfnf_nch.tif,975,6825,8,9,975_6825
ign-FNF-2009/train/observations/975_6835_3_4_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_3_4_0M50_pfnf_nch.tif,975,6835,3,4,975_6835
ign-FNF-2009/train/observations/995_6895_3_4_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_3_4_0M50_pfnf_nch.tif,995,6895,3,4,995_6895
ign-FNF-2009/train/observations/975_6850_4_7_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_4_7_0M50_pfnf_nch.tif,975,6850,4,7,975_6850
ign-FNF-2009/train/observations/915_6825_2_5_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_2_5_0M50_pfnf_nch.tif,915,6825,2,5,915_6825
ign-FNF-2009/train/observations/1015_6895_8_5_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_8_5_0M50_pfnf_nch.tif,1015,6895,8,5,1015_6895
ign-FNF-2009/train/observations/980_6825_9_9_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_9_9_0M50_pfnf_nch.tif,980,6825,9,9,980_6825
ign-FNF-2009/train/observations/940_6925_7_4_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_7_4_0M50_pfnf_nch.tif,940,6925,7,4,940_6925
ign-FNF-2009/train/observations/975_6825_9_8_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_9_8_0M50_pfnf_nch.tif,975,6825,9,8,975_6825
ign-FNF-2009/train/observations/920_6860_5_3_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_5_3_0M50_pfnf_nch.tif,920,6860,5,3,920_6860
ign-FNF-2009/train/observations/915_6825_2_1_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_2_1_0M50_pfnf_nch.tif,915,6825,2,1,915_6825
ign-FNF-2009/train/observations/915_6890_2_4_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_2_4_0M50_pfnf_nch.tif,915,6890,2,4,915_6890
ign-FNF-2009/train/observations/975_6835_4_4_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_4_4_0M50_pfnf_nch.tif,975,6835,4,4,975_6835
ign-FNF-2009/train/observations/955_6915_1_1_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_1_1_0M50_pfnf_nch.tif,955,6915,1,1,955_6915
ign-FNF-2009/train/observations/940_6925_4_7_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_4_7_0M50_pfnf_nch.tif,940,6925,4,7,940_6925
ign-FNF-2009/train/observations/975_6825_6_8_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_6_8_0M50_pfnf_nch.tif,975,6825,6,8,975_6825
ign-FNF-2009/train/observations/925_6860_7_4_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_7_4_0M50_pfnf_nch.tif,925,6860,7,4,925_6860
ign-FNF-2009/train/observations/1015_6895_8_7_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_8_7_0M50_pfnf_nch.tif,1015,6895,8,7,1015_6895
ign-FNF-2009/train/observations/975_6825_3_4_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_3_4_0M50_pfnf_nch.tif,975,6825,3,4,975_6825
ign-FNF-2009/train/observations/945_6925_6_9_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_6_9_0M50_pfnf_nch.tif,945,6925,6,9,945_6925
ign-FNF-2009/train/observations/925_6860_5_9_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_5_9_0M50_pfnf_nch.tif,925,6860,5,9,925_6860
ign-FNF-2009/train/observations/975_6850_6_5_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_6_5_0M50_pfnf_nch.tif,975,6850,6,5,975_6850
ign-FNF-2009/train/observations/980_6825_1_5_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_1_5_0M50_pfnf_nch.tif,980,6825,1,5,980_6825
ign-FNF-2009/train/observations/890_6940_9_5_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_9_5_0M50_pfnf_nch.tif,890,6940,9,5,890_6940
ign-FNF-2009/train/observations/940_6905_1_1_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_1_1_0M50_pfnf_nch.tif,940,6905,1,1,940_6905
ign-FNF-2009/train/observations/915_6890_2_7_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_2_7_0M50_pfnf_nch.tif,915,6890,2,7,915_6890
ign-FNF-2009/train/observations/975_6850_9_3_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_9_3_0M50_pfnf_nch.tif,975,6850,9,3,975_6850
ign-FNF-2009/train/observations/940_6905_8_2_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_8_2_0M50_pfnf_nch.tif,940,6905,8,2,940_6905
ign-FNF-2009/train/observations/980_6825_3_4_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_3_4_0M50_pfnf_nch.tif,980,6825,3,4,980_6825
ign-FNF-2009/train/observations/995_6895_2_4_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_2_4_0M50_pfnf_nch.tif,995,6895,2,4,995_6895
ign-FNF-2009/train/observations/995_6895_9_2_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_9_2_0M50_pfnf_nch.tif,995,6895,9,2,995_6895
ign-FNF-2009/train/observations/945_6845_1_5_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_1_5_0M50_pfnf_nch.tif,945,6845,1,5,945_6845
ign-FNF-2009/train/observations/995_6895_2_8_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_2_8_0M50_pfnf_nch.tif,995,6895,2,8,995_6895
ign-FNF-2009/train/observations/940_6905_3_2_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_3_2_0M50_pfnf_nch.tif,940,6905,3,2,940_6905
ign-FNF-2009/train/observations/945_6845_7_4_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_7_4_0M50_pfnf_nch.tif,945,6845,7,4,945_6845
ign-FNF-2009/train/observations/975_6835_2_7_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_2_7_0M50_pfnf_nch.tif,975,6835,2,7,975_6835
ign-FNF-2009/train/observations/915_6825_3_1_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_3_1_0M50_pfnf_nch.tif,915,6825,3,1,915_6825
ign-FNF-2009/train/observations/975_6850_9_7_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_9_7_0M50_pfnf_nch.tif,975,6850,9,7,975_6850
ign-FNF-2009/train/observations/1015_6895_4_1_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_4_1_0M50_pfnf_nch.tif,1015,6895,4,1,1015_6895
ign-FNF-2009/train/observations/975_6835_9_1_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_9_1_0M50_pfnf_nch.tif,975,6835,9,1,975_6835
ign-FNF-2009/train/observations/955_6915_9_4_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_9_4_0M50_pfnf_nch.tif,955,6915,9,4,955_6915
ign-FNF-2009/train/observations/940_6925_5_5_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_5_5_0M50_pfnf_nch.tif,940,6925,5,5,940_6925
ign-FNF-2009/train/observations/980_6825_3_5_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_3_5_0M50_pfnf_nch.tif,980,6825,3,5,980_6825
ign-FNF-2009/train/observations/940_6905_5_9_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_5_9_0M50_pfnf_nch.tif,940,6905,5,9,940_6905
ign-FNF-2009/train/observations/975_6825_3_1_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_3_1_0M50_pfnf_nch.tif,975,6825,3,1,975_6825
ign-FNF-2009/train/observations/975_6825_5_3_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_5_3_0M50_pfnf_nch.tif,975,6825,5,3,975_6825
ign-FNF-2009/train/observations/955_6915_3_9_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_3_9_0M50_pfnf_nch.tif,955,6915,3,9,955_6915
ign-FNF-2009/train/observations/920_6860_3_8_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_3_8_0M50_pfnf_nch.tif,920,6860,3,8,920_6860
ign-FNF-2009/train/observations/915_6825_2_9_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_2_9_0M50_pfnf_nch.tif,915,6825,2,9,915_6825
ign-FNF-2009/train/observations/975_6850_6_8_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_6_8_0M50_pfnf_nch.tif,975,6850,6,8,975_6850
ign-FNF-2009/train/observations/945_6845_1_9_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_1_9_0M50_pfnf_nch.tif,945,6845,1,9,945_6845
ign-FNF-2009/train/observations/925_6860_9_5_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_9_5_0M50_pfnf_nch.tif,925,6860,9,5,925_6860
ign-FNF-2009/train/observations/975_6825_7_2_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_7_2_0M50_pfnf_nch.tif,975,6825,7,2,975_6825
ign-FNF-2009/train/observations/940_6925_8_3_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_8_3_0M50_pfnf_nch.tif,940,6925,8,3,940_6925
ign-FNF-2009/train/observations/925_6860_7_2_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_7_2_0M50_pfnf_nch.tif,925,6860,7,2,925_6860
ign-FNF-2009/train/observations/995_6895_1_7_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_1_7_0M50_pfnf_nch.tif,995,6895,1,7,995_6895
ign-FNF-2009/train/observations/980_6825_9_3_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_9_3_0M50_pfnf_nch.tif,980,6825,9,3,980_6825
ign-FNF-2009/train/observations/980_6825_4_1_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_4_1_0M50_pfnf_nch.tif,980,6825,4,1,980_6825
ign-FNF-2009/train/observations/915_6890_1_5_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_1_5_0M50_pfnf_nch.tif,915,6890,1,5,915_6890
ign-FNF-2009/train/observations/975_6850_9_5_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_9_5_0M50_pfnf_nch.tif,975,6850,9,5,975_6850
ign-FNF-2009/train/observations/1015_6895_5_8_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_5_8_0M50_pfnf_nch.tif,1015,6895,5,8,1015_6895
ign-FNF-2009/train/observations/975_6825_2_1_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_2_1_0M50_pfnf_nch.tif,975,6825,2,1,975_6825
ign-FNF-2009/train/observations/915_6890_2_8_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_2_8_0M50_pfnf_nch.tif,915,6890,2,8,915_6890
ign-FNF-2009/train/observations/945_6845_1_6_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_1_6_0M50_pfnf_nch.tif,945,6845,1,6,945_6845
ign-FNF-2009/train/observations/955_6915_1_4_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_1_4_0M50_pfnf_nch.tif,955,6915,1,4,955_6915
ign-FNF-2009/train/observations/925_6860_9_6_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_9_6_0M50_pfnf_nch.tif,925,6860,9,6,925_6860
ign-FNF-2009/train/observations/920_6860_3_5_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_3_5_0M50_pfnf_nch.tif,920,6860,3,5,920_6860
ign-FNF-2009/train/observations/890_6940_7_1_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_7_1_0M50_pfnf_nch.tif,890,6940,7,1,890_6940
ign-FNF-2009/train/observations/940_6905_9_8_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_9_8_0M50_pfnf_nch.tif,940,6905,9,8,940_6905
ign-FNF-2009/train/observations/1015_6895_7_5_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_7_5_0M50_pfnf_nch.tif,1015,6895,7,5,1015_6895
ign-FNF-2009/train/observations/975_6825_2_7_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_2_7_0M50_pfnf_nch.tif,975,6825,2,7,975_6825
ign-FNF-2009/train/observations/975_6825_1_6_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_1_6_0M50_pfnf_nch.tif,975,6825,1,6,975_6825
ign-FNF-2009/train/observations/955_6915_2_9_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_2_9_0M50_pfnf_nch.tif,955,6915,2,9,955_6915
ign-FNF-2009/train/observations/945_6845_3_7_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_3_7_0M50_pfnf_nch.tif,945,6845,3,7,945_6845
ign-FNF-2009/train/observations/955_6915_5_4_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_5_4_0M50_pfnf_nch.tif,955,6915,5,4,955_6915
ign-FNF-2009/train/observations/940_6925_9_1_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_9_1_0M50_pfnf_nch.tif,940,6925,9,1,940_6925
ign-FNF-2009/train/observations/920_6860_4_6_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_4_6_0M50_pfnf_nch.tif,920,6860,4,6,920_6860
ign-FNF-2009/train/observations/945_6925_9_5_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_9_5_0M50_pfnf_nch.tif,945,6925,9,5,945_6925
ign-FNF-2009/train/observations/940_6925_5_4_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_5_4_0M50_pfnf_nch.tif,940,6925,5,4,940_6925
ign-FNF-2009/train/observations/925_6860_4_2_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_4_2_0M50_pfnf_nch.tif,925,6860,4,2,925_6860
ign-FNF-2009/train/observations/890_6940_5_6_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_5_6_0M50_pfnf_nch.tif,890,6940,5,6,890_6940
ign-FNF-2009/train/observations/940_6905_9_5_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_9_5_0M50_pfnf_nch.tif,940,6905,9,5,940_6905
